user_id,game_title,platform,genre,multiplayer,requires_special_device,price,playtime_hours,player_rating
197,Mario Kart 8 Deluxe,Nintendo Switch,Action,Yes,No,47.96,3.1498251624588107,3.69
197,Half-Life: Alyx,Xbox,RPG,No,Yes,59.18,4.32308220353656,3.7
198,The Elder Scrolls V: Skyrim,Xbox,Sports,No,No,31.5,14.394623631497275,3.51
198,Call of Duty: Modern Warfare 2,Xbox,Simulation,No,No,57.89,6.470885025077771,2.34
198,Call of Duty: Modern Warfare 2,PlayStation,Action,Yes,Yes,41.89,4.298609821231164,1.98
198,Halo Infinite,Xbox,Party,No,Yes,25.82,23.55041881580176,3.25
198,Overwatch 2,Xbox,Fighting,Yes,Yes,21.55,17.49847035265489,3.1
198,Sid Meier’s Civilization VI,PC,Sports,No,No,47.23,2.510127660368278,2.7
198,Counter-Strike: Global Offensive,Nintendo Switch,Fighting,Yes,No,37.96,7.211319944956614,2.26
198,Half-Life: Alyx,Mobile,Puzzle,Yes,Yes,28.86,12.7880627579034,2.99
198,Grand Theft Auto V,Xbox,Adventure,Yes,Yes,20.99,13.130095395222279,1.84
198,Tetris,Mobile,Party,No,Yes,24.48,11.399556207640693,2.47
198,Grand Theft Auto V,Mobile,Simulation,No,No,31.79,0.5178513077263845,3.47
198,Halo Infinite,Xbox,Puzzle,Yes,No,25.39,12.709773179766291,1.97
198,Hitman 3,Mobile,Puzzle,Yes,Yes,25.74,3.6850000604944655,3.28
198,Counter-Strike: Global Offensive,Xbox,RPG,Yes,Yes,25.74,10.967609182490186,1.67
198,Ghost of Tsushima,PC,Sports,Yes,Yes,36.21,3.1933287861127018,1.39
198,Fall Guys,Nintendo Switch,Adventure,Yes,No,25.85,7.359824515149228,1.55
198,Fall Guys,Nintendo Switch,Puzzle,Yes,No,29.71,4.020878518951033,2.67
198,Counter-Strike: Global Offensive,Mobile,Shooter,Yes,No,25.67,4.84001394463254,3.1
198,The Witcher 3: Wild Hunt,Nintendo Switch,Sports,No,No,29.38,8.878008610557217,3.58
198,Super Smash Bros. Ultimate,Xbox,Shooter,Yes,No,38.03,2.2087151128322837,3.5
198,Hades,Xbox,Fighting,Yes,No,27.69,31.66879918732058,4.05
198,Just Dance 2024,Xbox,Fighting,Yes,No,21.13,7.0456959440940805,2.87
198,Grand Theft Auto V,Nintendo Switch,Fighting,Yes,No,31.74,4.2829982294836055,2.35
198,Super Mario Odyssey,PlayStation,Fighting,No,No,54.93,9.562987297111398,3.28
198,Kingdom Hearts III,PC,Party,No,Yes,49.55,9.283274005155256,3.56
198,Stardew Valley,Xbox,Fighting,No,Yes,32.67,12.572229249675258,2.78
198,League of Legends,PlayStation,Action,No,No,53.87,2.427444760158418,3.43
198,Bioshock Infinite,Mobile,Shooter,Yes,No,24.63,3.186679512824126,1.25
198,League of Legends,PC,Action,Yes,No,32.59,2.8683706971380305,2.86
198,Ghost of Tsushima,Mobile,Fighting,No,No,43.23,10.782496271926734,2.86
198,Tetris,Mobile,Sports,No,No,20.12,6.534475564665865,2.53
198,Stardew Valley,Nintendo Switch,Party,No,Yes,48.65,6.840847957024277,2.59
198,Super Smash Bros. Ultimate,PC,Adventure,No,Yes,20.76,7.094608282687122,2.0
199,FIFA 24,Xbox,Simulation,Yes,Yes,41.08,3.360518411406836,3.13
199,Ghost of Tsushima,Nintendo Switch,Puzzle,No,Yes,55.35,6.189325971276646,2.11
199,Call of Duty: Modern Warfare 2,Mobile,Sports,No,Yes,47.34,5.25221750275651,2.99
199,1000-Piece Puzzle,PC,Strategy,Yes,Yes,37.57,6.031825182735569,2.56
199,League of Legends,PlayStation,Action,No,Yes,34.74,9.274262057248665,3.53
199,Overwatch 2,PC,Party,No,No,58.39,4.762111553344623,2.5
199,Bioshock Infinite,Xbox,RPG,No,Yes,51.64,5.865679914052109,2.13
199,Portal 2,Nintendo Switch,Fighting,No,No,36.33,5.49113761279217,2.77
199,Call of Duty: Modern Warfare 2,PC,Action,No,Yes,55.99,9.72597999221189,3.23
199,Pokémon Scarlet & Violet,Mobile,Puzzle,No,Yes,49.08,11.32333050023289,1.24
199,Hades,Xbox,Adventure,No,No,44.83,3.8088536101722603,2.08
199,Tetris,Nintendo Switch,Party,No,No,55.88,0.5,4.54
199,The Legend of Zelda: Breath of the Wild,PC,Action,No,No,38.41,18.2975708648184,1.69
199,Half-Life: Alyx,Xbox,Simulation,Yes,Yes,26.03,2.8843100387314022,2.67
200,The Sims 4,Nintendo Switch,Simulation,Yes,No,56.51,5.501361175463984,3.02
200,Halo Infinite,Nintendo Switch,Shooter,Yes,No,20.7,7.5744689982742335,3.54
200,Halo Infinite,Nintendo Switch,Fighting,No,No,44.84,8.798333473519229,3.43
200,The Witcher 3: Wild Hunt,Mobile,Simulation,No,No,56.25,0.6534214387295605,1.3
200,Half-Life: Alyx,Mobile,Strategy,No,No,52.17,4.444831013482113,3.38
200,Sid Meier’s Civilization VI,Xbox,Strategy,No,Yes,25.05,8.018569372093703,3.02
200,Mario Kart 8 Deluxe,PC,Sports,No,No,27.98,9.635822441764196,2.56
200,Half-Life: Alyx,Mobile,Strategy,Yes,Yes,46.2,6.205100602705025,3.99
200,Street Fighter V,PC,Strategy,Yes,No,26.46,17.083004885853956,4.18
200,1000-Piece Puzzle,Nintendo Switch,Action,Yes,No,40.33,4.840128198646432,3.41
200,Half-Life: Alyx,Mobile,RPG,Yes,Yes,25.59,0.5,2.16
200,Street Fighter V,PlayStation,Adventure,Yes,Yes,26.21,9.173584435496537,1.83
200,Call of Duty: Modern Warfare 2,Mobile,Sports,Yes,Yes,35.33,6.886623640627286,3.07
200,The Sims 4,Nintendo Switch,Action,Yes,No,53.41,10.631559414222787,3.73
200,Tetris,PlayStation,Sports,Yes,No,38.27,8.042571756929545,1.18
200,Stardew Valley,Nintendo Switch,Adventure,No,No,34.58,9.836468617239671,3.66
200,Fall Guys,Mobile,Action,Yes,No,54.88,5.192087254924061,2.42
200,Minecraft,Nintendo Switch,Strategy,Yes,No,40.14,13.344837168951432,2.23
200,1000-Piece Puzzle,Mobile,Adventure,Yes,Yes,35.38,5.14745314485933,3.0
200,Fall Guys,Xbox,Fighting,Yes,No,37.78,4.769919108428558,3.23
200,League of Legends,Nintendo Switch,Sports,Yes,Yes,59.6,0.631781383843478,2.42
200,Counter-Strike: Global Offensive,Nintendo Switch,Strategy,Yes,No,52.56,5.892690397531485,2.76
200,Hades,Xbox,Adventure,Yes,No,33.89,7.136103991914978,3.98
200,Hades,Nintendo Switch,Adventure,Yes,No,57.95,0.5,2.67
200,Sid Meier’s Civilization VI,Xbox,Action,Yes,Yes,26.66,0.5,3.35
200,Red Dead Redemption 2,Mobile,Fighting,Yes,No,24.14,4.967050145303543,1.54
200,Tetris,Nintendo Switch,Action,Yes,No,51.9,7.272449150189161,3.07
200,Halo Infinite,Mobile,Puzzle,Yes,Yes,55.96,4.572229472764266,2.81
200,Pillars of Eternity II: Deadfire,Mobile,Strategy,No,No,42.64,0.5,3.39
200,FIFA 24,PC,Strategy,Yes,No,41.38,17.012977122530916,4.0
200,Sid Meier’s Civilization VI,Mobile,Shooter,Yes,Yes,51.0,1.5282903581477139,1.97
200,Pokémon Scarlet & Violet,Nintendo Switch,Puzzle,No,No,27.56,3.88013383477425,3.02
200,Sid Meier’s Civilization VI,Mobile,Party,No,Yes,53.24,1.8455800380011977,1.54
200,Just Dance 2024,Mobile,RPG,No,No,41.49,8.8437875544886,1.57
200,Street Fighter V,Nintendo Switch,Fighting,No,Yes,58.56,7.074631079332644,2.18
200,Super Smash Bros. Ultimate,Nintendo Switch,Party,Yes,No,53.73,5.93227823383669,3.06
200,Animal Crossing: New Horizons,Mobile,Strategy,No,No,38.3,5.658686428203238,3.95
200,1000-Piece Puzzle,Nintendo Switch,Adventure,No,No,43.44,9.78190939338127,4.2
200,FIFA 24,Xbox,Adventure,No,No,43.63,2.473662083259082,2.41
200,League of Legends,Xbox,Simulation,Yes,No,54.21,7.099192795418384,2.81
200,League of Legends,Nintendo Switch,Puzzle,No,No,51.62,4.764991346947943,3.32
200,FIFA 24,PC,RPG,No,No,55.0,6.754454433477044,3.07
200,Just Dance 2024,PlayStation,Sports,No,Yes,53.46,6.214306278716632,2.38
200,Halo Infinite,Nintendo Switch,Simulation,No,No,42.17,4.617359445614738,2.71
200,Call of Duty: Modern Warfare 2,PC,Puzzle,No,No,22.59,0.5,2.46
200,Fortnite,Nintendo Switch,Simulation,Yes,No,39.68,6.812034464793818,2.63
200,Rocket League,Mobile,Party,Yes,Yes,48.53,1.4923923359792683,2.3
200,Just Dance 2024,Nintendo Switch,Strategy,Yes,Yes,31.24,12.20884830485416,3.09
200,Stardew Valley,PC,Adventure,Yes,Yes,39.72,5.828931408748191,2.38
200,FIFA 24,Xbox,Puzzle,Yes,Yes,36.31,3.82772472318132,1.75
200,Animal Crossing: New Horizons,Nintendo Switch,Sports,Yes,No,44.06,2.7371224641679475,3.38
200,Cuphead,Mobile,Strategy,Yes,No,36.14,15.262032513160971,3.32
200,Red Dead Redemption 2,PlayStation,Action,No,No,32.81,4.145249269586535,3.85
200,Tekken 7,Nintendo Switch,RPG,No,No,42.07,14.292627835499513,2.92
200,Half-Life: Alyx,Nintendo Switch,Adventure,Yes,No,52.23,11.58438843859313,2.85
200,Sid Meier’s Civilization VI,PC,RPG,No,No,28.32,6.303959433380957,2.1
200,Tekken 7,Mobile,Strategy,Yes,No,24.54,9.766106593006192,2.99
201,1000-Piece Puzzle,Nintendo Switch,Shooter,No,Yes,24.28,2.306806862449856,3.02
201,Pillars of Eternity II: Deadfire,Nintendo Switch,Strategy,Yes,Yes,41.71,3.8187270799616737,2.53
201,Halo Infinite,Xbox,Action,Yes,No,25.54,3.0547544104583113,2.79
201,Halo Infinite,Nintendo Switch,Sports,Yes,No,56.37,4.624669810430477,2.78
201,Half-Life: Alyx,PlayStation,Party,Yes,No,37.64,11.661590940169088,2.1
201,The Legend of Zelda: Breath of the Wild,Mobile,Strategy,No,Yes,39.24,6.728826302384213,2.25
201,Call of Duty: Modern Warfare 2,PC,Fighting,Yes,No,26.76,2.303480121089503,3.04
201,Kingdom Hearts III,PlayStation,Strategy,Yes,No,21.72,5.524431368082769,2.34
201,Just Dance 2024,Nintendo Switch,Puzzle,No,No,51.4,5.737751936294719,1.49
201,Tekken 7,PC,Party,Yes,No,29.72,15.860327913008367,3.36
201,Stardew Valley,PC,Strategy,No,Yes,22.64,4.23956228904457,3.21
201,Kingdom Hearts III,Mobile,Fighting,Yes,Yes,36.73,2.090066446320239,3.3
201,Bioshock Infinite,Xbox,Party,Yes,Yes,20.08,6.887500489910354,3.08
201,FIFA 24,PC,Action,No,No,34.54,7.974205247884067,3.19
201,Portal 2,Xbox,Party,Yes,No,24.79,9.072656608313244,3.5
201,Stardew Valley,Mobile,Strategy,Yes,No,25.4,3.5685204463727147,2.7
201,Ghost of Tsushima,PlayStation,Strategy,Yes,Yes,32.98,11.044262879376703,1.11
201,Half-Life: Alyx,PlayStation,Strategy,No,Yes,48.23,4.752961150266194,3.31
201,1000-Piece Puzzle,PlayStation,Shooter,Yes,No,34.42,6.389935888051313,1.96
201,Super Mario Odyssey,Mobile,Party,Yes,Yes,49.07,3.7747249905215905,1.77
201,Pillars of Eternity II: Deadfire,PC,Strategy,No,Yes,38.98,8.930022992151617,1.8
201,Tomb Raider (2013),PC,Party,Yes,Yes,47.73,8.494173222946623,4.4
201,Overwatch 2,Nintendo Switch,Sports,Yes,Yes,24.84,6.8086143299641355,2.9
201,Tomb Raider (2013),Mobile,RPG,No,No,22.05,3.4439700979212966,2.08
201,Stardew Valley,PlayStation,Action,Yes,Yes,43.01,8.480197524733923,2.07
201,Stardew Valley,PC,Shooter,Yes,Yes,25.18,9.769300672370388,2.71
201,The Witcher 3: Wild Hunt,PlayStation,Puzzle,Yes,No,59.32,8.090532282345006,2.92
201,Animal Crossing: New Horizons,Nintendo Switch,RPG,Yes,No,41.05,8.269591658269887,3.01
201,League of Legends,PlayStation,Simulation,Yes,Yes,30.59,5.662822379187001,1.94
201,Street Fighter V,Nintendo Switch,Shooter,No,No,55.97,4.669853147795972,2.74
201,League of Legends,PlayStation,Puzzle,No,No,40.35,11.646202356002888,2.12
201,Sid Meier’s Civilization VI,PC,Sports,No,No,29.73,5.081379983280569,3.43
201,The Elder Scrolls V: Skyrim,Mobile,Simulation,No,Yes,37.89,2.1214870672151767,2.56
201,Overwatch 2,PC,Sports,Yes,No,36.07,5.671217036147921,2.17
201,Pokémon Scarlet & Violet,PC,RPG,No,No,31.25,8.478256814764885,3.64
201,Ghost of Tsushima,Mobile,Simulation,Yes,No,28.33,10.430014533952395,2.91
201,Grand Theft Auto V,Xbox,RPG,Yes,Yes,54.09,1.97190400879599,2.28
201,Super Smash Bros. Ultimate,Xbox,Party,No,No,24.57,5.015683281979292,3.21
201,Sid Meier’s Civilization VI,Mobile,Fighting,Yes,No,20.25,7.008669298307652,3.08
201,League of Legends,PC,Shooter,Yes,No,54.31,9.894831578120334,3.45
201,Animal Crossing: New Horizons,Xbox,Shooter,No,No,32.98,7.902931259956507,3.08
201,Animal Crossing: New Horizons,Mobile,RPG,Yes,Yes,53.02,11.081165511476998,2.46
201,Call of Duty: Modern Warfare 2,Xbox,RPG,No,No,50.46,7.101941809629995,1.42
201,The Sims 4,PC,Party,No,Yes,48.94,5.356180449242474,2.73
201,Sid Meier’s Civilization VI,Xbox,RPG,Yes,No,40.69,11.592511593386082,3.05
201,Stardew Valley,PC,Action,Yes,Yes,58.32,1.7853028738346026,2.6
201,Fortnite,PC,Party,Yes,Yes,27.05,1.3773807334692243,1.0
201,Fall Guys,Nintendo Switch,Simulation,Yes,Yes,31.9,8.754720321116407,3.06
201,Super Smash Bros. Ultimate,PlayStation,Party,Yes,Yes,51.53,6.236232100743618,1.93
201,Mario Kart 8 Deluxe,Mobile,Sports,Yes,No,43.86,8.633680826820466,3.06
201,Ghost of Tsushima,PC,RPG,Yes,No,26.94,8.607206714452765,4.69
201,Minecraft,Mobile,Simulation,Yes,Yes,31.15,9.662236763118973,2.41
202,Stardew Valley,Mobile,Action,No,Yes,37.81,5.202443763874325,2.51
202,League of Legends,PlayStation,Party,No,No,29.58,11.679958827740535,2.86
202,Hitman 3,PC,Fighting,No,No,35.74,9.007530220156335,3.86
202,Mario Kart 8 Deluxe,Nintendo Switch,Party,No,No,24.07,0.5,2.11
202,Kingdom Hearts III,PC,Simulation,No,Yes,23.6,8.91204884235776,2.57
202,Grand Theft Auto V,PlayStation,Strategy,Yes,No,38.08,5.157176697174986,1.66
202,League of Legends,Mobile,Fighting,No,No,21.81,7.330432683512703,3.12
202,Kingdom Hearts III,Nintendo Switch,RPG,No,Yes,40.03,4.068205601480476,2.38
202,Pokémon Scarlet & Violet,PC,Action,No,Yes,26.98,8.16518802989977,3.43
202,Ghost of Tsushima,PC,Sports,Yes,No,30.05,3.95155700932844,2.66
202,Kingdom Hearts III,PlayStation,Shooter,Yes,No,22.42,6.503646502326602,2.24
202,Portal 2,PC,Adventure,No,No,28.61,12.52678828839794,2.61
202,Fall Guys,Xbox,Party,Yes,Yes,36.81,10.955744834606216,3.75
202,1000-Piece Puzzle,Mobile,RPG,No,Yes,24.83,9.423243095519604,1.45
202,The Sims 4,PC,Shooter,No,No,51.61,6.1764155227004505,2.13
202,FIFA 24,Nintendo Switch,Adventure,No,No,53.22,5.644162749761923,2.53
202,Portal 2,Nintendo Switch,Strategy,No,Yes,25.82,4.427883540903542,2.11
202,Super Smash Bros. Ultimate,Nintendo Switch,Fighting,No,Yes,36.2,5.205852489944269,3.02
202,Rocket League,Nintendo Switch,Fighting,No,Yes,25.93,11.539413475611207,2.76
202,Hades,Nintendo Switch,Strategy,Yes,Yes,22.55,4.331968303090593,2.69
202,League of Legends,PC,Fighting,No,No,22.7,17.74574730723375,3.58
202,Fortnite,Xbox,Sports,Yes,No,28.36,2.8407477773216128,2.48
202,Just Dance 2024,Mobile,Party,No,No,51.82,9.629464712205957,1.67
202,Minecraft,PC,RPG,Yes,No,23.33,5.5918111210548584,2.79
202,Bioshock Infinite,Xbox,Sports,No,No,34.68,8.45518106247666,1.31
202,Hitman 3,Xbox,RPG,Yes,No,27.66,3.5490555860098043,2.08
202,Portal 2,Mobile,Fighting,No,No,28.78,5.9944315531681305,3.31
202,Half-Life: Alyx,Mobile,Fighting,No,Yes,32.17,13.371556263983386,3.64
202,Fall Guys,PC,Party,No,No,43.89,6.215680290487656,4.55
202,Rocket League,PC,Strategy,No,No,36.68,1.4403324987324309,2.37
202,Halo Infinite,Mobile,Fighting,No,No,37.01,3.7716621769785426,2.18
202,Just Dance 2024,Mobile,Shooter,No,Yes,25.76,7.906961527702339,2.92
202,Grand Theft Auto V,PC,Fighting,No,Yes,32.38,16.267942486276507,4.49
202,Overwatch 2,PC,Party,No,No,58.39,4.419638989300778,3.79
202,Grand Theft Auto V,PC,Fighting,Yes,Yes,31.09,6.352734601343545,2.2
202,Rocket League,Mobile,RPG,No,No,54.47,6.682539565731581,2.4
202,Halo Infinite,PC,Party,Yes,No,44.41,12.368909969839647,3.34
202,The Sims 4,PC,Sports,Yes,No,23.51,6.4373348682997085,3.31
202,Super Smash Bros. Ultimate,PlayStation,Fighting,Yes,No,43.46,8.514128051287154,3.08
202,Among Us,Nintendo Switch,RPG,No,No,39.99,7.867733396446148,2.23
202,Rocket League,PC,Fighting,No,No,30.06,31.147524237201015,3.91
202,League of Legends,PlayStation,Puzzle,Yes,No,21.82,2.3117300514589636,3.2
202,Mario Kart 8 Deluxe,PC,Party,Yes,No,25.75,6.022441724307067,2.25
202,Among Us,PC,Party,No,Yes,55.6,4.693940949848822,3.56
202,Pokémon Scarlet & Violet,Mobile,Party,No,No,49.6,8.078640424819127,3.27
202,Mario Kart 8 Deluxe,PC,Party,No,No,23.91,9.989041587833114,2.62
202,Spelunky 2,Nintendo Switch,Shooter,Yes,No,40.92,5.8723703840546815,3.16
202,Overwatch 2,Nintendo Switch,Party,No,Yes,37.96,6.315008789130413,3.16
203,Overwatch 2,PlayStation,Sports,No,Yes,29.34,3.811395868495649,2.61
203,Overwatch 2,Mobile,Party,Yes,No,56.36,4.67456191891425,3.84
203,Counter-Strike: Global Offensive,Nintendo Switch,Action,Yes,Yes,28.2,9.23527248097484,3.45
203,Portal 2,Mobile,Fighting,No,No,44.79,0.7641222044717905,2.84
203,Cuphead,Xbox,Sports,No,No,29.21,6.773411767163334,2.42
203,Tetris,PC,Party,Yes,Yes,56.93,8.204910938592782,2.26
203,1000-Piece Puzzle,Xbox,Action,Yes,Yes,38.14,6.527681542261593,2.9
203,Tetris,PlayStation,Action,No,Yes,37.21,10.920272690945392,2.45
203,Stardew Valley,PlayStation,Simulation,Yes,No,53.69,16.529150513650265,3.51
203,Fall Guys,Xbox,Simulation,Yes,No,53.43,8.940463926143845,3.19
203,Pillars of Eternity II: Deadfire,Nintendo Switch,Adventure,No,Yes,59.44,4.887299532411214,2.48
203,The Elder Scrolls V: Skyrim,Nintendo Switch,RPG,Yes,Yes,52.5,6.0817519756673555,3.27
203,Pillars of Eternity II: Deadfire,PlayStation,Puzzle,No,No,42.44,8.380256000378287,2.47
203,Animal Crossing: New Horizons,Nintendo Switch,Adventure,Yes,Yes,30.86,7.700954755798291,2.78
203,Animal Crossing: New Horizons,PlayStation,Simulation,No,No,28.06,5.500133584260364,2.19
203,Super Smash Bros. Ultimate,PlayStation,Adventure,Yes,No,33.93,5.968330004454298,3.31
203,League of Legends,PlayStation,Adventure,Yes,No,32.36,16.390551638991415,5.0
203,Street Fighter V,Nintendo Switch,RPG,No,No,25.29,1.2992094805460725,1.87
203,Call of Duty: Modern Warfare 2,PlayStation,Fighting,No,Yes,53.59,4.203257603944067,2.86
203,Tekken 7,Mobile,Shooter,Yes,No,29.24,0.5,2.24
203,Tomb Raider (2013),PlayStation,Adventure,No,No,48.86,15.935729228012862,1.58
203,1000-Piece Puzzle,PlayStation,Puzzle,Yes,No,35.51,11.827675158899133,3.14
204,Kingdom Hearts III,PC,Puzzle,No,Yes,48.34,10.374097655589328,3.1
204,1000-Piece Puzzle,Xbox,Shooter,Yes,No,27.47,1.586384708671734,1.1
204,Pillars of Eternity II: Deadfire,Xbox,Action,No,Yes,30.63,6.8115630747025,3.21
204,Pillars of Eternity II: Deadfire,PC,Simulation,Yes,Yes,42.24,5.179281069219698,1.89
204,Mario Kart 8 Deluxe,PC,Action,No,No,51.96,6.489395444613029,2.03
204,Bioshock Infinite,Mobile,Sports,Yes,No,41.77,4.320814627564057,2.67
204,Super Mario Odyssey,Nintendo Switch,Fighting,No,Yes,40.34,4.132834005421114,2.99
204,Sid Meier’s Civilization VI,PlayStation,Sports,No,No,47.9,6.008873948842904,2.54
204,Fall Guys,Xbox,Strategy,No,No,45.36,6.305971784506937,1.82
204,Stardew Valley,PC,Action,Yes,Yes,40.87,11.651070296338702,2.72
204,Super Mario Odyssey,Mobile,Party,Yes,Yes,40.53,5.148582063713117,2.01
204,Tetris,PlayStation,Action,No,No,54.09,10.513112780829914,3.1
204,Call of Duty: Modern Warfare 2,PC,Puzzle,Yes,No,31.01,4.909320833248469,3.45
204,Sid Meier’s Civilization VI,Xbox,Adventure,Yes,No,39.3,2.173660778352391,3.25
204,Spelunky 2,Nintendo Switch,Simulation,No,Yes,20.62,4.986589336793038,2.57
204,Ghost of Tsushima,Nintendo Switch,Party,No,No,21.18,7.878846910712171,3.43
204,Tomb Raider (2013),Xbox,Sports,No,Yes,28.21,10.136286826282445,1.99
204,Pillars of Eternity II: Deadfire,Mobile,Sports,No,No,53.53,10.47593654348832,3.85
204,Tetris,PC,Shooter,No,No,41.51,7.984184545825492,1.98
204,The Sims 4,Xbox,Puzzle,No,Yes,51.45,7.103564808613972,1.09
204,Stardew Valley,PC,Fighting,Yes,No,27.73,11.744368436488696,3.65
204,Stardew Valley,PC,Adventure,No,No,20.34,4.955809610622092,2.31
204,The Elder Scrolls V: Skyrim,PC,Action,No,No,56.43,7.881947892329947,2.96
204,Ghost of Tsushima,PC,Sports,No,No,36.25,22.103772213159065,2.21
204,Call of Duty: Modern Warfare 2,Xbox,Strategy,No,Yes,41.28,7.8288641881390975,4.2
204,The Sims 4,Mobile,Puzzle,No,Yes,30.26,7.385259508867306,3.86
204,The Legend of Zelda: Breath of the Wild,PC,Sports,Yes,Yes,20.95,11.415477642433197,3.87
204,Grand Theft Auto V,PC,Puzzle,No,No,40.71,2.31598793258335,2.76
204,Rocket League,PlayStation,Sports,No,No,28.76,5.493388122339697,3.5
204,Super Mario Odyssey,PlayStation,Puzzle,No,No,55.89,2.6504850481757907,2.5
204,Grand Theft Auto V,Mobile,Action,No,No,20.56,11.89888726050707,3.77
204,Pokémon Scarlet & Violet,PC,Party,Yes,No,27.3,5.686173351565961,2.41
204,Pillars of Eternity II: Deadfire,Nintendo Switch,Action,No,No,36.38,8.506508315715386,3.92
204,Rocket League,PC,Strategy,No,No,37.16,5.888200238647389,2.37
204,Tekken 7,PC,Sports,Yes,No,41.64,1.4452492407274977,2.53
204,Mario Kart 8 Deluxe,PC,Fighting,Yes,No,43.38,8.954896280329574,2.29
204,Portal 2,Mobile,Fighting,Yes,Yes,47.23,0.5945089071551468,2.63
204,The Sims 4,Nintendo Switch,Action,Yes,No,55.46,3.852078679219023,2.33
204,Just Dance 2024,PC,Action,No,No,22.36,5.133957899827483,3.84
204,Tekken 7,PC,Fighting,No,Yes,21.71,3.969724522916001,2.37
204,Super Smash Bros. Ultimate,Mobile,RPG,Yes,No,31.33,6.413670584290766,3.14
204,Among Us,PC,RPG,Yes,Yes,34.24,9.299454382068358,3.64
204,Tekken 7,PlayStation,Puzzle,No,No,39.69,1.2787531285508262,2.64
204,League of Legends,PC,Sports,Yes,No,39.68,5.581442987155853,4.33
204,The Sims 4,Xbox,RPG,Yes,Yes,36.77,0.6542499702316094,3.31
204,Portal 2,PlayStation,Shooter,Yes,No,24.46,4.062217264562614,4.08
204,The Legend of Zelda: Breath of the Wild,PC,Strategy,No,Yes,43.67,6.510303059593546,2.59
205,The Elder Scrolls V: Skyrim,PlayStation,RPG,Yes,No,32.35,5.366328266191815,2.49
205,Among Us,Nintendo Switch,Puzzle,No,Yes,29.5,22.856564746052733,4.32
205,Half-Life: Alyx,Nintendo Switch,Puzzle,Yes,Yes,50.85,6.656773020996352,2.57
205,Mario Kart 8 Deluxe,Nintendo Switch,Adventure,Yes,No,47.21,6.474881699693085,2.62
205,Pokémon Scarlet & Violet,Nintendo Switch,Action,Yes,No,35.27,7.650996310550065,3.06
205,Red Dead Redemption 2,Mobile,Simulation,No,No,34.25,3.7092127880394203,2.69
205,The Elder Scrolls V: Skyrim,PC,Action,Yes,No,53.09,7.818008139090308,1.25
205,Super Mario Odyssey,Mobile,Puzzle,Yes,Yes,52.73,1.3015170027954983,4.76
205,Minecraft,PlayStation,Puzzle,No,Yes,21.89,5.60188321428299,3.11
205,Fall Guys,Nintendo Switch,Puzzle,No,Yes,47.91,2.222341716354635,2.56
205,Halo Infinite,PC,Puzzle,No,Yes,21.54,6.067800127811213,3.18
205,Half-Life: Alyx,Nintendo Switch,Fighting,No,No,24.82,6.089872616928162,2.96
205,Half-Life: Alyx,PC,Sports,No,Yes,46.17,8.494502156965439,3.3
205,Tekken 7,Mobile,Shooter,No,No,21.43,4.980716089407933,3.19
205,Tetris,PlayStation,Action,Yes,No,51.25,3.511565702781111,2.35
205,Cuphead,Mobile,Party,No,No,39.4,1.2170984502941664,1.33
205,Bioshock Infinite,Nintendo Switch,RPG,No,No,55.03,2.5932104701021554,2.98
205,Fall Guys,Xbox,Shooter,Yes,Yes,28.07,6.237556066345082,1.39
205,Call of Duty: Modern Warfare 2,Xbox,RPG,No,Yes,34.31,8.64436428343636,3.45
205,Half-Life: Alyx,Nintendo Switch,Puzzle,No,Yes,44.0,11.855835417830574,2.99
205,Half-Life: Alyx,Xbox,RPG,No,Yes,51.91,9.633043568345403,3.04
205,Kingdom Hearts III,PlayStation,Strategy,Yes,Yes,42.43,3.465272582971585,2.2
205,Minecraft,Nintendo Switch,Puzzle,No,No,54.82,9.173918472411689,2.8
205,Call of Duty: Modern Warfare 2,Xbox,Adventure,No,No,52.46,4.573406934565096,1.98
205,FIFA 24,Nintendo Switch,Simulation,Yes,Yes,52.05,11.647065501178712,3.16
205,Call of Duty: Modern Warfare 2,Mobile,Strategy,Yes,No,40.74,6.187611467654484,2.15
205,Grand Theft Auto V,Nintendo Switch,Adventure,Yes,Yes,21.97,0.6651717954367398,3.2
205,Mario Kart 8 Deluxe,PlayStation,Puzzle,No,No,30.52,11.511451790179564,2.36
205,FIFA 24,Mobile,Strategy,Yes,Yes,22.97,12.691561002625885,2.5
205,Halo Infinite,PC,RPG,Yes,Yes,44.78,4.725700050298335,2.56
205,Grand Theft Auto V,Xbox,RPG,No,No,35.81,2.9778777223575723,2.65
205,Super Mario Odyssey,Nintendo Switch,Simulation,Yes,Yes,42.55,9.452049468275247,2.01
205,Tetris,Nintendo Switch,Adventure,Yes,No,22.53,11.49636744635412,3.07
205,League of Legends,Mobile,Strategy,No,Yes,38.39,11.110053840097324,2.59
205,Hades,PC,Strategy,No,Yes,57.38,1.47027522145362,3.16
205,Tekken 7,PlayStation,RPG,Yes,No,56.58,6.886704538431036,2.49
205,Among Us,PlayStation,Shooter,Yes,Yes,28.03,6.49135994695948,2.95
205,Super Mario Odyssey,Mobile,RPG,No,No,43.84,2.822498126697357,2.25
205,Street Fighter V,Xbox,Fighting,Yes,Yes,48.36,8.879808184010482,1.99
205,Counter-Strike: Global Offensive,PC,Fighting,No,Yes,45.21,7.315053446239932,2.9
205,Minecraft,Mobile,Simulation,Yes,Yes,39.45,8.950388199874979,2.19
